Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Miqueas Mercedes","MIL",0.0362,0.084,0.0388,6.22908,0.2389,0.1619,0,0,,1,4.702,1.1403,0.7336,0.69212,0.183,0.618,0.0062,0.0503,0.5882,5.2938,5.562,0.95178,1.647,0.125096,0.131433,-0.0063377320766448975,0.282693,1.7583,0.293425,0.682178,0.396768,,6.34264,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Miqueas Mercedes","sa3025237",823650
"Jose M. Rodriguez","NYY",0.0404,0.0802,0.0416,6.12693,0.2224,0.1654,0,0,,1,4.721,1.1339,0.7232,0.68077,0.182,0.6348,0.0057,0.0471,0.5999,5.3991,5.7132,0.945022,1.638,0.127071,0.134463,-0.007392510771751404,0.280731,1.7687,0.292245,0.6906,0.410068,,6.34704,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jose M. Rodriguez","sa3022396",815278
"Jeremy Pilon","TBR",0.0367,0.0854,0.0429,6.20532,0.1754,0.1754,0,0,,1,4.755,1.1376,0.7324,0.68948,0.174333,0.6888,0.0044,0.0468,0.6302,5.6718,6.1992,0.914925,1.569,0.132534,0.144858,-0.012323856353759766,0.283027,1.8264,0.299629,0.691384,0.41399,,6.34787,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jeremy Pilon","sa3023614",802508
"Brayan Vergara","LAA",0.0342,0.0817,0.0297,6.30324,0.3906,0.1296,0,0,,1,4.673,1.1886,0.7419,0.70036,0.190333,0.5528,0.0107,0.0464,0.5275,4.7475,4.9752,0.954233,1.713,0.112883,0.118297,-0.0054140836000442505,0.291767,1.7414,0.29746,0.677658,0.4012,,6.35207,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Brayan Vergara","sa3024211",815758
"Zander Mueth","PIT",0.0342,0.088,0.0391,6.39747,0.1754,0.1754,0,0,,1,4.812,1.1553,0.7551,0.71083,0.154889,0.7212,0.0044,0.0628,0.5721,5.1489,6.4908,0.793261,1.394,0.11889,0.149875,-0.030985035002231598,0.286817,1.8765,0.303062,0.675682,0.426705,,6.35649,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Zander Mueth","sa3023569",805800
"Chandler Welch","MIL",0.0357,0.0865,0.0413,6.28794,0.1754,0.1754,0,0,,1,4.673,1.1634,0.7391,0.69866,0.194333,0.5628,0.0043,0.0451,0.562,5.058,5.0652,0.998578,1.749,0.120265,0.120437,-0.00017119944095611572,0.286192,1.7262,0.292879,0.678824,0.382098,,6.36117,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Chandler Welch","sa3025667",803068
"Brooks Auger","LAD",0.0435,0.0768,0.0403,6.19308,0.2216,0.1656,0,0,,1,4.626,1.1861,0.7299,0.68812,0.200333,0.5022,0.0056,0.047,0.5111,4.5999,4.5198,1.01772,1.803,0.110484,0.10856,0.0019239038228988647,0.290939,1.6883,0.292915,0.680762,0.410334,,6.36487,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Brooks Auger","sa3026300",824624
"Braxton Hyde","COL",0.0316,0.084,0.0207,6.79896,0.403,0.127,0,0,,1,4.737,1.277,0.7991,0.75544,0.189778,0.5494,0.0111,0.0435,0.5071,4.5639,4.9446,0.923007,1.708,0.107051,0.115981,-0.008929699659347534,0.308149,1.8264,0.315391,0.658226,0.433131,,6.36675,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Braxton Hyde","sa3020612",805703
"Barrett Kent","LAA",0.0335,0.0885,0.0403,6.30288,0.1862,0.1732,0,0,,1,4.69,1.1527,0.7415,0.70032,0.189222,0.6004,0.0046,0.0507,0.588,5.292,5.4036,0.979347,1.703,0.125373,0.128017,-0.0026439130306243896,0.285399,1.7531,0.295393,0.679752,0.392639,,6.37232,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Barrett Kent","sa3023082",806010
"German Nunez",,0.0372,0.0798,0.0322,6.28857,0.3494,0.1384,0,0,,1,4.739,1.1388,0.7406,0.69873,0.175556,0.6616,0.0096,0.0498,0.5891,5.3019,5.9544,0.890417,1.58,0.124309,0.139608,-0.015298590064048767,0.282749,1.8004,0.295207,0.681709,0.39599,,6.37336,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"German Nunez","sa3019287",802077
"Omar Victorino","NYM",0.0405,0.0782,0.0386,6.06564,0.2901,0.1511,0,0,,1,4.785,1.1219,0.72,0.67396,0.150889,0.7329,0.0079,0.0587,0.5479,4.9311,6.5961,0.747578,1.358,0.114504,0.153166,-0.038662493228912354,0.280939,1.8548,0.294727,0.690454,0.45677,,6.37569,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Omar Victorino","sa3019273",800466
"Griffin Kilander","BOS",0.0359,0.0786,0.0242,6.49251,0.4376,0.1196,0,0,,1,4.75,1.1738,0.7636,0.72139,0.175778,0.6481,0.0122,0.0477,0.5641,5.0769,5.8329,0.87039,1.582,0.118758,0.136442,-0.017684206366539,0.289527,1.8219,0.301124,0.671591,0.404325,,6.37945,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Griffin Kilander","sa3025467",828499
"Luke Hayden","CIN",0.0366,0.0854,0.0423,6.23403,0.1754,0.1754,0,0,,1,4.713,1.1575,0.7373,0.69267,0.181,0.6299,0.0043,0.0484,0.5693,5.1237,5.6691,0.903794,1.629,0.120794,0.133652,-0.01285804808139801,0.286886,1.7874,0.297315,0.68455,0.445764,,6.38444,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Luke Hayden","sa3025504",695569
"Gabriel Agostini","WSN",0.0355,0.0815,0.035,6.10839,0.3494,0.1384,0,0,,1,4.734,1.1455,0.7211,0.67871,0.166444,0.6591,0.0095,0.0468,0.5153,4.6377,5.9319,0.781824,1.498,0.108851,0.139227,-0.03037600964307785,0.284377,1.8046,0.292574,0.689435,0.400842,,6.38601,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Gabriel Agostini","sa3015488",698989
"Mason McGwire","CHC",0.0377,0.0808,0.0351,6.25491,0.2983,0.1493,0,0,,1,4.76,1.1593,0.7408,0.69499,0.158667,0.6941,0.008,0.0473,0.5166,4.6494,6.2469,0.744273,1.428,0.108529,0.145819,-0.03728991001844406,0.288484,1.8534,0.299292,0.682047,0.45359,,6.3888,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Mason McGwire","sa3020961",702576
"Eric Prado","MIL",0.036,0.0808,0.0311,6.30252,0.361,0.136,0,0,,1,4.694,1.1566,0.7407,0.70028,0.191667,0.593,0.0098,0.0437,0.5729,5.1561,5.337,0.966105,1.725,0.122049,0.126331,-0.004282064735889435,0.285066,1.7496,0.293049,0.681106,0.380123,,6.3911,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Eric Prado","sa3021780",808260
"Pedro Marquez",,0.0368,0.0794,0.0301,6.31917,0.3758,0.1328,0,0,,1,4.766,1.1414,0.745,0.70213,0.169333,0.6944,0.0104,0.0481,0.5861,5.2749,6.2496,0.844038,1.524,0.122975,0.145699,-0.022723466157913208,0.283683,1.8358,0.297444,0.68229,0.410004,,6.39177,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Pedro Marquez","sa3018310",703938
"Juan De La Cruz","MIA",0.0335,0.0844,0.0318,6.34896,0.3247,0.1437,0,0,,1,4.79,1.1378,0.7491,0.70544,0.161889,0.71,0.0089,0.0657,0.585,5.265,6.39,0.823944,1.457,0.122129,0.148225,-0.02609603852033615,0.283437,1.8478,0.29868,0.677726,0.421134,,6.39679,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Juan De La Cruz","sa3019171",801275
"Samuel Sanchez","LAD",0.0428,0.0765,0.0368,6.27534,0.2604,0.1574,0,0,,1,4.627,1.1947,0.7381,0.69726,0.207,0.4971,0.0067,0.0396,0.519,4.671,4.4739,1.04406,1.863,0.112168,0.107435,0.004733093082904816,0.292081,1.6918,0.293583,0.680243,0.395825,,6.39824,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Samuel Sanchez","sa3021008",808247
"Alvin Nova","ATH",0.0376,0.083,0.0363,6.40944,0.2266,0.1646,0,0,,1,4.716,1.174,0.7542,0.71216,0.183778,0.6096,0.0058,0.0512,0.5506,4.9554,5.4864,0.903215,1.654,0.116751,0.129262,-0.012510612607002258,0.289505,1.7836,0.298186,0.674437,0.403211,,6.40545,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Alvin Nova","sa3022153",812460
"Camron Hill","PHI",0.039,0.0821,0.0422,6.15771,0.2043,0.1693,0,0,,1,4.726,1.1218,0.7258,0.68419,0.175778,0.6738,0.0052,0.0476,0.5843,5.2587,6.0642,0.867171,1.582,0.123635,0.142573,-0.018937788903713226,0.280128,1.7956,0.291575,0.690411,0.391899,,6.41585,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Camron Hill","sa3033811",701320
"Sann Omosako","TOR",0.0383,0.0785,0.0311,6.36471,0.356,0.137,0,0,,1,4.738,1.2043,0.7511,0.70719,0.177778,0.5923,0.0098,0.0477,0.4744,4.2696,5.3307,0.800946,1.6,0.100127,0.125011,-0.02488391101360321,0.293875,1.7966,0.297903,0.675514,0.423748,,6.41745,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Sann Omosako","sa3022315",808020
"Matt Ager","PIT",0.0339,0.0875,0.0371,6.43644,0.201,0.17,0,0,,1,4.756,1.2121,0.7594,0.71516,0.167444,0.6129,0.0051,0.0526,0.4417,3.9753,5.5161,0.720672,1.507,0.0928722,0.128869,-0.03599663823843002,0.296321,1.825,0.300072,0.669945,0.423715,,6.42501,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Matt Ager","sa3025798",700400
"Kaleb Sophy",,0.0369,0.0849,0.0414,6.24843,0.1862,0.1732,0,0,,1,4.785,1.1807,0.7395,0.69427,0.157556,0.688,0.0047,0.0458,0.4786,4.3074,6.192,0.695639,1.418,0.100021,0.143783,-0.043761759996414185,0.291445,1.8687,0.299599,0.685143,0.437022,,6.42756,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Kaleb Sophy","sa3067472",815225
"Adrian Herrera","CIN",0.0362,0.08,0.0294,6.31503,0.3775,0.1325,0,0,,1,4.711,1.1422,0.7434,0.70167,0.193889,0.6232,0.0103,0.0538,0.6289,5.6601,5.6088,1.00915,1.745,0.133496,0.132286,0.0012099295854568481,0.283143,1.7654,0.295313,0.68409,0.405463,,6.42889,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Adrian Herrera","sa3023627",805155
"Luis Arestigueta","ATL",0.0381,0.0831,0.0361,6.46767,0.2068,0.1688,0,0,,1,4.728,1.1852,0.7601,0.71863,0.186778,0.5909,0.0053,0.0624,0.5469,4.9221,5.3181,0.925537,1.681,0.115673,0.124979,-0.009306266903877258,0.290868,1.7761,0.298837,0.670799,0.393628,,6.42935,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Luis Arestigueta","sa3021521",808244
"Ryan Andrade","TBR",0.0352,0.087,0.0399,6.35661,0.1754,0.1754,0,0,,1,4.655,1.2015,0.7481,0.70629,0.203,0.5155,0.0043,0.0428,0.5039,4.5351,4.6395,0.977498,1.827,0.108249,0.110741,-0.0024919509887695312,0.293285,1.717,0.29456,0.676228,0.40196,,6.44124,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Ryan Andrade","sa3026078",822876
"Joan Ogando","HOU",0.0377,0.0807,0.033,6.31701,0.3041,0.1481,0,0,,1,4.755,1.0948,0.7436,0.70189,0.177333,0.7098,0.0082,0.0688,0.6663,5.9967,6.3882,0.938715,1.596,0.140126,0.149274,-0.009148254990577698,0.275324,1.8046,0.292861,0.681731,0.397571,,6.44367,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Joan Ogando","sa3022325",808010
"Hyun-Seok Jang","LAD",0.0428,0.079,0.0407,6.31503,0.1754,0.1754,0,0,,1,4.708,1.1018,0.7412,0.70167,0.198444,0.6633,0.0043,0.0476,0.701,6.309,5.9697,1.05684,1.786,0.148895,0.140888,0.008007645606994629,0.27565,1.7651,0.291626,0.688439,0.372208,,6.44561,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Hyun-Seok Jang","sa3023601",815794
"Camilo Sanchez","WSN",0.0331,0.0868,0.0357,6.34959,0.2579,0.1579,0,0,,1,4.704,1.1711,0.7468,0.70551,0.185444,0.5985,0.0068,0.0457,0.5163,4.6467,5.3865,0.862657,1.669,0.109758,0.127232,-0.017474494874477386,0.288462,1.7696,0.29352,0.677361,0.389426,,6.44591,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Camilo Sanchez","sa3018834",800229
"Victor Farias","WSN",0.034,0.0791,0.0243,6.327,0.4855,0.1095,0,0,,1,4.77,1.152,0.7464,0.703,0.166444,0.6834,0.0136,0.0616,0.5435,4.8915,6.1506,0.795288,1.498,0.113941,0.14327,-0.029329128563404083,0.286211,1.8354,0.297297,0.679615,0.41886,,6.44691,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Victor Farias","sa3020957",693756
"Ty Floyd","CIN",0.0354,0.0867,0.0391,6.39864,0.1754,0.1754,0,0,,1,4.662,1.1626,0.7503,0.71096,0.213778,0.547,0.0043,0.0467,0.6229,5.6061,4.923,1.13876,1.924,0.133612,0.117332,0.016280576586723328,0.28577,1.7096,0.293606,0.680205,0.373954,,6.44955,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Ty Floyd","sa3031488",692226
"JeanPierre Ortiz","CIN",0.0361,0.0803,0.0292,6.33519,0.375,0.133,0,0,,1,4.69,1.1679,0.7458,0.70391,0.198556,0.576,0.0102,0.0538,0.5755,5.1795,5.184,0.999132,1.787,0.122708,0.122814,-0.00010660290718078613,0.287646,1.7439,0.294979,0.680868,0.407846,,6.45476,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"JeanPierre Ortiz","sa3024922",701370
"Tyler Gough","LAD",0.0425,0.0791,0.0402,6.32277,0.1829,0.1739,0,0,,1,4.671,1.1685,0.7439,0.70253,0.200778,0.5655,0.0045,0.0458,0.5579,5.0211,5.0895,0.986561,1.807,0.119439,0.121066,-0.0016270652413368225,0.287829,1.734,0.293158,0.681459,0.400387,,6.46335,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Tyler Gough","sa3020865",702640
"Jesus Tillero","LAD",0.0423,0.0769,0.0358,6.31035,0.2661,0.1561,0,0,,1,4.681,1.1672,0.743,0.70115,0.196778,0.5808,0.0069,0.0453,0.5529,4.9761,5.2272,0.951963,1.771,0.118116,0.124076,-0.0059602633118629456,0.287849,1.748,0.293603,0.682508,0.406761,,6.46575,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jesus Tillero","sa3021010",808313
"Dheygler Gimenez",,0.0354,0.0864,0.0374,6.45498,0.1878,0.1728,0,0,,1,4.704,1.1715,0.7567,0.71722,0.197,0.5741,0.0046,0.0537,0.5526,4.9734,5.1669,0.96255,1.773,0.117474,0.122045,-0.004570573568344116,0.2874,1.7456,0.292942,0.672813,0.361985,,6.47434,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Dheygler Gimenez","sa3011879",684080
"Marcos Herrera","COL",0.0301,0.0919,0.0292,6.86934,0.1928,0.1718,0,0,,1,4.761,1.2443,0.8063,0.76326,0.193333,0.594,0.0049,0.0523,0.5563,5.0067,5.346,0.936532,1.74,0.116845,0.124764,-0.007918506860733032,0.302404,1.8383,0.312317,0.658317,0.420065,,6.47477,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Marcos Herrera","sa3019261",800154
"Bryan Polanco","WSN",0.0335,0.0885,0.0409,6.2829,0.1829,0.1739,0,0,,1,4.656,1.1772,0.7386,0.6981,0.195333,0.5239,0.0045,0.0559,0.4691,4.2219,4.7151,0.8954,1.758,0.100752,0.112521,-0.01176975667476654,0.288798,1.7011,0.287788,0.674193,0.377424,,6.47567,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Bryan Polanco","sa3016915",702877
"Edinzo Marquez","NYY",0.0389,0.0824,0.0403,6.27075,0.1994,0.1704,0,0,,1,4.702,1.1883,0.7394,0.69675,0.193889,0.5624,0.005,0.0435,0.4974,4.4766,5.0616,0.884424,1.745,0.105785,0.119609,-0.01382390409708023,0.290105,1.7507,0.292061,0.683655,0.409075,,6.47859,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Edinzo Marquez","sa3019300",805128
"Alex Bouchard","BOS",0.0332,0.0879,0.0318,6.69609,0.2125,0.1675,0,0,,1,4.788,1.211,0.7881,0.74401,0.173111,0.6634,0.0055,0.0452,0.5162,4.6458,5.9706,0.778113,1.558,0.107811,0.138555,-0.03074353188276291,0.296857,1.8744,0.306154,0.665607,0.426571,,6.47898,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Alex Bouchard","sa3027439",827635
"Alexander Fuentes","SFG",0.0338,0.0831,0.029,6.51969,0.356,0.137,0,0,,1,4.83,1.1952,0.7695,0.72441,0.161,0.6913,0.01,0.0539,0.4897,4.4073,6.2217,0.708376,1.449,0.101387,0.143126,-0.04173912853002548,0.292597,1.8865,0.301156,0.672446,0.434033,,6.48434,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Alexander Fuentes","sa3024072",815218
"Elier Morillo","MIA",0.0369,0.0835,0.0387,6.27417,0.2332,0.1632,0,0,,1,4.839,1.138,0.7423,0.69713,0.151778,0.7792,0.0062,0.055,0.5628,5.0652,7.0128,0.722279,1.366,0.116305,0.161025,-0.044719986617565155,0.284159,1.9172,0.299743,0.689208,0.434,,6.48525,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Elier Morillo","sa3022138",808497
"Develson Aria",,0.0374,0.0803,0.0343,6.22161,0.3222,0.1442,0,0,,1,4.838,1.1161,0.7358,0.69129,0.152667,0.7958,0.0089,0.0546,0.5906,5.3154,7.1622,0.742146,1.374,0.122075,0.164489,-0.04241421818733215,0.279893,1.9119,0.296959,0.69257,0.423986,,6.4898,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Develson Aria","sa3008726",684846
"Ismael Luciano","COL",0.031,0.0835,0.0181,6.9228,0.4434,0.1184,0,0,,1,4.816,1.28,0.8153,0.7692,0.175444,0.6325,0.0125,0.0538,0.4923,4.4307,5.6925,0.77834,1.579,0.102222,0.131333,-0.029111288487911224,0.30995,1.9125,0.319055,0.658237,0.462356,,6.49021,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Ismael Luciano","sa3016227",692593
"Jose Feliz","WSN",0.0322,0.0898,0.0387,6.39207,0.1878,0.1728,0,0,,1,4.732,1.19,0.754,0.71023,0.176111,0.6235,0.0047,0.0436,0.4673,4.2057,5.6115,0.749479,1.585,0.0987532,0.131762,-0.033009305596351624,0.29275,1.8135,0.29633,0.676157,0.420872,,6.49128,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Jose Feliz","sa3024069",808243
"Angel Liranzo","PHI",0.038,0.0831,0.0398,6.26706,0.2092,0.1682,0,0,,1,4.696,1.1638,0.7372,0.69634,0.188889,0.5966,0.0053,0.0455,0.5065,4.5585,5.3694,0.848978,1.7,0.107858,0.127044,-0.019186541438102722,0.287082,1.7604,0.290281,0.683978,0.378284,,6.50399,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Angel Liranzo","sa3022217",808158
"Juan Soto","HOU",0.0362,0.0818,0.0305,6.51402,0.3131,0.1461,0,0,,1,4.734,1.1774,0.7663,0.72378,0.187556,0.6329,0.0085,0.0446,0.5464,4.9176,5.6961,0.863328,1.688,0.11542,0.133692,-0.01827206462621689,0.29025,1.8103,0.297918,0.67454,0.406183,,6.51306,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Juan Soto","sa3016025",699041
"Luichi Casilla","COL",0.0371,0.0821,0.0366,6.26274,0.2785,0.1535,0,0,,1,4.85,1.1466,0.7421,0.69586,0.147111,0.7957,0.0077,0.0484,0.5307,4.7763,7.1613,0.66696,1.324,0.109423,0.164062,-0.054639168083667755,0.286228,1.9423,0.300319,0.691222,0.449548,,6.51848,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Luichi Casilla","sa3018332",800436
"Will Frisch",,0.0363,0.0858,0.0389,6.41052,0.1754,0.1754,0,0,,1,4.739,1.1445,0.7544,0.71228,0.182111,0.6569,0.0043,0.0552,0.5596,5.0364,5.9121,0.85188,1.639,0.118084,0.138616,-0.020531758666038513,0.284214,1.8014,0.292948,0.677037,0.396306,,6.51968,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Will Frisch","sa3024514",687137
"Landen Maroudis","TOR",0.0364,0.0853,0.0367,6.50007,0.1845,0.1735,0,0,,1,4.799,1.1709,0.766,0.72223,0.175333,0.6771,0.0046,0.0585,0.5485,4.9365,6.0939,0.810072,1.578,0.114295,0.141092,-0.026797249913215637,0.288158,1.848,0.298113,0.675181,0.416752,,6.52427,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Landen Maroudis","sa3023351",805793
"Edwardo Melendez","CHC",0.037,0.0776,0.0262,6.37002,0.4335,0.1205,0,0,,1,4.774,1.1286,0.7508,0.70778,0.171889,0.7244,0.0121,0.0474,0.5765,5.1885,6.5196,0.795831,1.547,0.120758,0.151739,-0.030980296432971954,0.281995,1.853,0.294028,0.683596,0.408349,,6.53209,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Edwardo Melendez","sa3024281",823898
"Carlos Rodriguez","DET",0.0359,0.0862,0.0402,6.34329,0.1754,0.1754,0,0,,1,4.801,1.2054,0.751,0.70481,0.157889,0.6863,0.0044,0.0432,0.4199,3.7791,6.1767,0.611832,1.421,0.0874609,0.142949,-0.055488429963588715,0.296058,1.8917,0.299828,0.682786,0.445993,,6.53639,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Carlos Rodriguez","sa3024277",823864
"Ryan Degges","PHI",0.0368,0.0843,0.0376,6.37479,0.2109,0.1679,0,0,,1,4.707,1.155,0.7503,0.70831,0.190667,0.623,0.0053,0.0437,0.5387,4.8483,5.607,0.864687,1.716,0.114447,0.132356,-0.01790950447320938,0.28587,1.778,0.291257,0.680116,0.39829,,6.5365,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Ryan Degges","sa3030027",813869
"Riley Bauman",,0.0318,0.0903,0.0374,6.46488,0.1837,0.1737,0,0,,1,4.721,1.1745,0.7601,0.71832,0.192,0.5978,0.0046,0.0654,0.5417,4.8753,5.3802,0.906156,1.728,0.114743,0.126626,-0.011883080005645752,0.289443,1.7723,0.295569,0.673229,0.398204,,6.53734,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Riley Bauman","sa3023102",809496
"Francisco Pazos","SEA",0.0365,0.0846,0.0395,6.30081,0.2068,0.1688,0,0,,1,4.759,1.163,0.7441,0.70009,0.175556,0.6507,0.0053,0.0513,0.4918,4.4262,5.8563,0.755801,1.58,0.103341,0.13673,-0.03338935971260071,0.286665,1.8137,0.291312,0.682177,0.418988,,6.53976,-0.000381896,-0.00121267,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Francisco Pazos","sa3022380",802387
"JP Wheat","CHC",0.0362,0.0841,0.0358,6.40476,0.2365,0.1625,0,0,,1,4.799,1.1301,0.756,0.71164,0.165667,0.7445,0.0063,0.0582,0.577,5.193,6.7005,0.775017,1.491,0.120233,0.155136,-0.03490310162305832,0.282787,1.8746,0.296417,0.680966,0.42697,,6.5429,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"JP Wheat","sa3024884",702516
