Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Tyler Holton","DET",2.77166,2.06658,0,3.431,62.551,0.547,1,13.9306,,69.3558,282.692,60.2157,28.49,26.44,7.2907,16.3819,1.20946,2.50241,55.8197,7.24348,2.12581,3.40739,0.946082,0.197458,0.0579498,0.1395077481865883,0.228256,1.10442,0.263705,0.724614,,,3.70888,0.728055,0.880954,999,,,,,,,384.5,5.572463768115942,370,5.36231884057971,,,,,,,,,,,,,,,,,,,"Tyler Holton","26231",663947
"Luis Gil","NYY",4.81392,5.57813,0.821606,4.54331,36.341,13.052,0,0.6919,,95.065,414.557,81.7629,51.01,47.99,12.9671,49.6032,1.38226,4.56979,89.2143,8.4461,4.69603,1.79856,1.22762,0.215204,0.119654,0.0955505445599556,0.226877,1.38186,0.266442,0.709783,,,4.74101,0.727641,0.56483,504.5,,,,,,,346.90000000000003,3.6515789473684213,323,3.4,,,,,,,,,,,,,,,,,,,"Luis Gil","21052",661563
"Fernando Cruz","NYY",3.38826,1.60205,0,3.411,58.364,0.068,1,16.0033,,60.2375,249.82,42.4207,24.34,22.83,7.19249,27.2287,0.944692,3.1852,82.8678,12.3812,4.0682,3.0434,1.07462,0.33171,0.108993,0.22271644324064255,0.193343,1.15625,0.272356,0.760481,,,3.45069,0.724672,0.757155,999,,,,,,,393.7,6.5616666666666665,354,5.9,,,,,,,,,,,,,,,,,,,"Fernando Cruz","7048",518585
"Raisel Iglesias","ATL",2.71929,1.67176,0,3.92059,64.127,0,28,4.4309,,66.6864,277.541,61.444,31.13,29.05,8.55678,17.1602,1.52217,2.07882,68.862,9.29362,2.31595,4.01288,1.15482,0.248115,0.0618296,0.18628549948334694,0.237877,1.17871,0.292384,0.712562,,,3.60347,0.723827,0.410943,93.81999969482422,,,,,,,463.4999999999999,6.917910447761193,455,6.791044776119403,,,,,,,,,,,,,,,,,,,"Raisel Iglesias","17130",628452
"Corbin Burnes","ARI",2.6299,2.30855,2.8869,3.9393,6.437,6.337,0,0,,37.857,159.134,35.0168,17.68,16.57,3.86622,11.9775,0.147361,1.70978,33.8457,8.04636,2.84748,2.82578,0.919142,0.212687,0.0752665,0.1374201625585556,0.240753,1.24136,0.289141,0.704982,,,3.75936,0.711686,0.571349,732.1799926757812,,,,,,,167,4.394736842105263,164,4.315789473684211,,,,,,,,,,,,,,,,,,,"Corbin Burnes","19361",669203
"Justin Wrobleski","LAD",1.92056,1.51724,0,3.96828,31.737,2.905,0,0.7735,,52.5492,221.76,48.2696,24.83,23.17,5.958,16.4605,1.31113,2.63802,53.4831,9.15994,2.81916,3.24917,1.02042,0.241176,0.0742269,0.1669488102197647,0.238179,1.2318,0.295431,0.707588,,,3.66385,0.709797,0.45685,999,,,,,,,246.60000000000002,4.652830188679245,240,4.528301886792453,,,,,,,,,,,,,,,,,,,"Justin Wrobleski","31204",680736
"Logan Allen","CLE",5.83219,9.68836,6.35015,5.08257,24.692,21.121,0,0.6803,,116.445,510.024,119.137,70.63,65.76,19.7506,45.0019,0.806337,5.33831,91.1749,7.04689,3.47818,2.02603,1.52652,0.178766,0.0882348,0.09053127467632294,0.259172,1.40958,0.284973,0.685107,,,5.07106,0.709055,0.104019,999,,,,,,,339.0000000000001,2.9224137931034493,356,3.0689655172413794,,,,,,,,,,,,,,,,,,,"Logan Allen","27589",671106
"Camilo Doval","NYY",3.55997,1.7201,0,3.45971,62.065,0,5,13.7678,,63.8377,268.708,50.7111,26.18,24.54,5.07588,28.2194,1.59875,3.74482,68.4575,9.65131,3.97845,2.4259,0.71561,0.254766,0.105019,0.14974675327539444,0.214203,1.23643,0.279611,0.734439,,,3.52619,0.706773,0.766048,999,,,,,,,400.5,6.2578125,376,5.875,,,,,,,,,,,,,,,,,,,"Camilo Doval","21992",666808
"Jonathan Cannon","CHW",3.47693,6.48416,0.951344,4.89135,32.588,13.165,0,0.5889,,95.4216,414.62,96.656,55.51,51.86,14.1549,33.7454,1.45542,4.52017,70.1283,6.61438,3.18281,2.07816,1.33507,0.169139,0.0813887,0.08774994313716888,0.256822,1.36658,0.282469,0.677232,,,4.79676,0.705527,0.0918339,999,,,,,,,305.59999999999997,3.2168421052631575,320,3.3684210526315788,,,,,,,,,,,,,,,,,,,"Jonathan Cannon","31730",686563
"Cody Bradford","TEX",2.0215,2.44172,0.254227,3.84384,18.11,5.396,0,0.6589,,42.5668,175.501,38.0979,19.45,18.18,5.54179,10.2651,0.773276,1.29048,38.2969,8.0972,2.17037,3.73079,1.17171,0.218215,0.0584903,0.15972479432821274,0.232383,1.13617,0.271061,0.712064,,,3.84264,0.694782,0.640643,999,,,,,,,192.59999999999997,4.479069767441859,184,4.27906976744186,,,,,,,,,,,,,,,,,,,"Cody Bradford","27597",674003
"Marcus Stroman",,5.16057,6.76923,6.91526,4.90039,17.65,17.65,0,0,,95.4107,417.658,98.4024,55.64,51.95,12.0813,39.4544,0.286865,2.8935,65.707,6.19807,3.7217,1.66539,1.13962,0.157322,0.0944658,0.06285661458969116,0.26219,1.44488,0.290134,0.679798,,,4.73544,0.69445,0.328397,999,,,,,,,306.59999999999997,3.227368421052631,325,3.4210526315789473,,,,,,,,,,,,,,,,,,,"Marcus Stroman","13431",573186
"Logan Evans","SEA",3.76367,4.10813,3.38173,4.40179,11.84,10.676,0,0,,58.3536,249.431,56.5141,30.42,28.54,7.58579,20.0613,0.320453,2.46373,45.8243,7.06758,3.0941,2.28421,1.16997,0.183715,0.0804283,0.10328669846057892,0.249064,1.31227,0.282014,0.699799,,,4.41255,0.689751,0.601446,999,,,,,,,208.60000000000008,3.5965517241379326,212,3.6551724137931036,,,,,,,,,,,,,,,,,,,"Logan Evans","33699",688138
"Pete Fairbanks","MIA",2.41277,1.88249,0,3.83974,60.793,0,27,4.1092,,63.3559,265.645,56.2279,29.12,27.03,6.56428,21.6609,1.24429,2.48251,62.4395,8.86983,3.07703,2.88259,0.932487,0.235049,0.0815408,0.15350814908742905,0.232826,1.22939,0.287909,0.709893,,,3.65422,0.686241,0.401767,115.44999694824219,,,,,,,437.5,6.944444444444445,427,6.777777777777778,,,,,,,,,,,,,,,,,,,"Pete Fairbanks","17998",664126
"Charlie Morton",,4.86956,6.19339,4.9458,4.71787,14.381,14.138,0,0,,74.2644,325.578,68.3342,41.5,38.93,10.3817,34.1321,0.335866,7.00856,75.0656,9.09709,4.13642,2.19927,1.25815,0.230561,0.104835,0.12572568655014038,0.240244,1.37975,0.291233,0.693336,,,4.59281,0.68588,0.411831,999,,,,,,,274.8,3.7135135135135138,267,3.608108108108108,,,,,,,,,,,,,,,,,,,"Charlie Morton","4676",450203
"Graham Ashcraft","CIN",2.26486,1.85967,0,3.69912,53.598,0.72,1,15.5362,,63.1609,265.917,57.5339,27.81,25.96,5.58683,21.6741,1.47362,2.70818,55.5427,7.91445,3.08842,2.56262,0.796086,0.208872,0.0815072,0.12736507505178452,0.238201,1.25407,0.287947,0.719997,,,3.68438,0.685404,0.559414,999,,,,,,,347.6,5.517460317460317,343,5.444444444444445,,,,,,,,,,,,,,,,,,,"Graham Ashcraft","27552",668933
"Jonah Tong","NYM",1.80781,2.01706,0.237839,3.58302,11.829,5.256,0,0.7119,,32.8047,136.692,26.31,13.96,13.06,3.54688,13.1193,0.434104,1.02747,38.5491,10.576,3.5993,2.93835,0.973091,0.282014,0.095977,0.1860366091132164,0.214696,1.20194,0.282949,0.739019,,,3.48422,0.678649,0.593955,455.3599853515625,,,,,,,167.40000000000006,5.072727272727275,153,4.636363636363637,,,,,,,,,,,,,,,,,,,"Jonah Tong","32157",804636
"José Alvarado","PHI",2.19715,1.39446,0,3.74923,56.451,0,4,12.2251,,58.0199,247.08,51.6706,26.06,24.17,4.75858,23.0696,1.32953,3.51214,62.2636,9.65828,3.57853,2.69895,0.738147,0.251997,0.0933687,0.15862871706485748,0.234335,1.28818,0.305663,0.715063,,,3.42951,0.673754,0.441881,999,,,,,,,343.50000000000006,5.922413793103449,336,5.793103448275862,,,,,,,,,,,,,,,,,,,"Jose Alvarado","17780",621237
"Josiah Gray","WSN",4.96004,8.32393,8.21606,4.97982,19.245,19.245,0,0,,107.787,467.673,102.296,63.7,59.64,18.7167,44.5589,0.407925,4.77063,86.8835,7.2546,3.72058,1.94986,1.56281,0.185778,0.0952778,0.09050033241510391,0.244526,1.36245,0.267245,0.689216,,,5.15337,0.671645,0.343871,999,,,,,,,324.3,3.0027777777777778,317,2.935185185185185,,,,,,,,,,,,,,,,,,,"Josiah Gray","24580",680686
"Shawn Armstrong","CLE",2.47136,2.34154,0,3.94995,65.078,0.409,3,16.457,,68.7655,289.728,62.3708,32.31,30.18,7.64726,22.5604,0.975523,2.56623,64.8816,8.49167,2.9527,2.8759,1.00087,0.22394,0.0778677,0.14607204496860504,0.235717,1.23509,0.284912,0.708942,,,3.78999,0.668543,0.415539,999,,,,,,,382.00000000000006,5.536231884057972,372,5.391304347826087,,,,,,,,,,,,,,,,,,,"Shawn Armstrong","12857",542888
"Ryan Walker","SFG",2.57413,1.96325,0,4.0303,60.44,0.181,24,5.3754,,62.9506,271.04,60.3157,30.3,28.19,5.73336,22.2906,1.30951,4.79289,64.0793,9.16137,3.18688,2.87472,0.819695,0.23642,0.0822412,0.1541789025068283,0.24724,1.31224,0.313433,0.701349,,,3.57398,0.66477,0.298915,169.91000366210938,,,,,,,423.4000000000001,6.7206349206349225,424,6.73015873015873,,,,,,,,,,,,,,,,,,,"Ryan Walker","20423",676254
"Alek Manoah","LAA",4.85973,6.9818,6.93073,4.88021,17.412,17.412,0,0,,94.8094,412.227,91.681,54.91,51.41,15.1376,36.6049,0.336403,6.89818,77.3224,7.34001,3.4748,2.11235,1.43698,0.187573,0.088798,0.09877461940050125,0.248644,1.35309,0.277066,0.685159,,,4.9562,0.658228,0.425499,999,,,,,,,301.3,3.1715789473684213,302,3.1789473684210527,,,,,,,,,,,,,,,,,,,"Alek Manoah","26410",666201
"Eduard Bazardo","SEA",2.54978,2.11488,0,3.91034,60.881,0,1,14.0241,,64.9969,272.759,57.7486,30.22,28.24,7.4331,21.9955,1.34224,1.91158,65.5585,9.07777,3.04568,2.98054,1.02925,0.240353,0.0806408,0.15971262753009796,0.23206,1.22689,0.286111,0.714244,,,3.708,0.649186,0.406376,999,,,,,,,365.09999999999997,5.616923076923077,355,5.461538461538462,,,,,,,,,,,,,,,,,,,"Eduard Bazardo","20997",660825
"Davis Martin","CHW",6.99373,11.1222,11.2816,5.21978,26.377,26.377,0,0,,146.989,642.659,151.586,91.17,85.25,25.6337,54.3782,0.49961,6.87461,106.823,6.54067,3.32953,1.96444,1.56953,0.16622,0.0846144,0.08160576224327087,0.260723,1.40122,0.280549,0.674955,,,5.19891,0.646511,0.103514,999,,,,,,,403.8,2.746938775510204,428,2.9115646258503403,,,,,,,,,,,,,,,,,,,"Davis Martin","21448",663436
"Ben Brown","CHC",1.6513,1.92253,0,4.08558,33.656,2.589,0,0.7204,,53.1552,225.524,47.1952,25.85,24.13,6.79422,20.0011,1.44904,1.71534,56.6513,9.59194,3.3865,2.8324,1.15037,0.251198,0.0886872,0.1625107154250145,0.231567,1.26415,0.287833,0.716768,,,3.89088,0.645988,0.346138,999,,,,,,,235.90000000000003,4.450943396226416,226,4.264150943396227,,,,,,,,,,,,,,,,,,,"Ben Brown","23590",676962
"Will Vest","DET",2.57369,1.97506,0,3.73096,61.466,0.063,8,11.6522,,65.1548,273.139,58.8167,29.07,27.01,6.91109,21.1293,1.1132,2.28832,64.1277,8.85812,2.91865,3.035,0.954647,0.23478,0.0773574,0.1574227586388588,0.235529,1.22702,0.29049,0.724003,,,3.62385,0.643387,0.509494,441.1400146484375,,,,,,,388.5,5.976923076923077,381,5.861538461538461,,,,,,,,,,,,,,,,,,,"Will Vest","19769",676684
"Tanner Scott","LAD",3.52339,1.44379,0,3.7805,63.216,0,5,14.6676,,65.5151,276.591,55.3317,29.55,27.52,7.45176,25.3092,1.49512,3.81919,72.8497,10.0076,3.4768,2.87839,1.02367,0.263384,0.091504,0.1718798726797104,0.223596,1.23087,0.286429,0.727703,,,3.72368,0.64273,0.460167,693.27001953125,,,,,,,403.30000000000007,6.110606060606061,383,5.803030303030303,,,,,,,,,,,,,,,,,,,"Tanner Scott","17586",656945
"Garrett Cleavinger","TBR",2.89628,1.95534,0,3.71945,64.308,0,7,13.4769,,64.4128,271.34,53.3579,28.56,26.62,7.16721,23.8016,1.1856,5.31265,75.2506,10.5143,3.32566,3.16157,1.00143,0.277329,0.0877189,0.18961047381162643,0.220282,1.19789,0.289038,0.724011,,,3.60112,0.636465,0.455539,712.72998046875,,,,,,,399.7,6.2453125,379,5.921875,,,,,,,,,,,,,,,,,,,"Garrett Cleavinger","17897",664076
"Erik Sabrowski","CLE",2.34985,1.87816,0,3.52045,58.865,0,1,13.582,,60.3843,252.921,41.6401,25.14,23.62,6.94821,30.2166,1.30275,3.70405,74.7255,11.1375,4.50364,2.473,1.0356,0.29545,0.11947,0.1759796366095543,0.190137,1.18999,0.252623,0.751928,,,3.84124,0.6355,0.653248,999,,,,,,,357.7,5.961666666666667,318,5.3,,,,,,,,,,,,,,,,,,,"Erik Sabrowski","24978",681870
"Edwin Uceta","TBR",2.9112,2.11943,0,3.97964,65.015,0,12,11.7493,,71.3507,301.907,59.0718,33.92,31.55,9.91733,28.1632,2.1915,4.22764,85.6403,10.8025,3.55244,3.04086,1.25095,0.283665,0.0932844,0.19038008153438568,0.219177,1.22262,0.282564,0.72685,,,3.90342,0.631356,0.317321,250.5,,,,,,,433,6.098591549295775,409,5.76056338028169,,,,,,,,,,,,,,,,,,,"Edwin Uceta","20539",670955
"Brusdar Graterol","LAD",2.75185,1.01531,0,3.30945,48.076,0,0,13.2351,,48.7876,201.542,45.3173,19.26,17.94,3.01183,11.6633,1.12382,2.6119,35.251,6.50286,2.15156,3.02239,0.555602,0.174907,0.0578704,0.11703625693917274,0.241994,1.16793,0.283922,0.714892,,,3.37039,0.626312,0.680725,999,,,,,,,285.70000000000005,5.83061224489796,283,5.775510204081633,,,,,,,,,,,,,,,,,,,"Brusdar Graterol","20367",660813
"Kohl Drake","ARI",1.89672,2.81028,0.390522,4.24426,15.688,6.492,0,0,,44.4671,189.711,41.8452,22.46,20.97,5.66876,15.5029,0.637864,1.6985,43.9623,8.89783,3.13773,2.83575,1.14734,0.231733,0.0817182,0.15001440793275833,0.242567,1.28967,0.294407,0.706067,,,3.97561,0.624024,0.431348,999,,,,,,,176.60000000000002,4.013636363636365,176,4,,,,,,,,,,,,,,,,,,,"Kohl Drake","sa3021723",684442
"Stephen Kolek","KCR",2.83814,4.04796,0.518319,4.54107,31.29,8.234,0,0.6641,,70.9723,308.994,73.8012,38.37,35.81,7.47141,24.2492,1.18876,4.51991,51.224,6.49571,3.07504,2.1124,0.947449,0.165777,0.0784778,0.08729872107505798,0.263364,1.38153,0.299417,0.681357,,,4.27625,0.619998,0.359968,999,,,,,,,265.9,3.745070422535211,283,3.9859154929577465,,,,,,,,,,,,,,,,,,,"Stephen Kolek","21487",663568
"JoJo Romero","STL",2.80139,2.02821,0,3.69986,63.118,0,12,9.1677,,64.1213,270.398,58.1061,28.25,26.36,5.41312,22.5918,1.3602,3.06078,57.7972,8.11236,3.17095,2.55833,0.759779,0.213748,0.0835498,0.1301984339952469,0.237414,1.25852,0.290262,0.71729,,,3.63004,0.615324,0.558776,579.9099731445312,,,,,,,395.3,6.1765625,389,6.078125,,,,,,,,,,,,,,,,,,,"JoJo Romero","19574",668941
"Alex Cobb",,3.42177,4.08384,3.38869,4.49534,9.826,9.558,0,0,,51.173,219.627,52.9446,27.37,25.56,6.27947,16.1486,0.174158,1.98887,39.344,6.91958,2.84012,2.43637,1.1044,0.17914,0.0735275,0.10561253875494003,0.262766,1.35019,0.299392,0.691905,,,4.25599,0.60882,0.475543,999,,,,,,,189.8,3.7215686274509805,201,3.9411764705882355,,,,,,,,,,,,,,,,,,,"Alex Cobb","6562",502171
"Hunter Harvey","CHC",2.31665,1.4632,0,3.67065,50.333,0,4,12.8871,,52.9851,218.312,44.6603,23.16,21.61,6.1184,15.9832,0.976838,2.04806,56.9225,9.66881,2.7149,3.56139,1.03927,0.260739,0.0732128,0.1875261813402176,0.222988,1.14454,0.280835,0.719761,,,3.5086,0.608039,0.482204,733.0499877929688,,,,,,,333.40000000000003,6.29056603773585,319,6.018867924528302,,,,,,,,,,,,,,,,,,,"Hunter Harvey","15507",640451
"Jake Irvin","WSN",6.60089,11.6222,8.15131,5.05423,29.417,24.49,0,0.656,,142.989,620.684,150.018,86.21,80.3,25.0011,46.6191,0.946927,5.42976,97.9612,6.16586,2.93429,2.10131,1.57362,0.157828,0.0751092,0.08271858096122742,0.263822,1.37519,0.280513,0.683187,,,5.12997,0.603679,0.271595,999,,,,,,,404.70000000000005,2.8300699300699304,434,3.034965034965035,,,,,,,,,,,,,,,,,,,"Jake Irvin","21504",663623
"Chase Dollander","COL",5.42549,10.245,9.10963,5.85983,23.365,23.365,0,0,,122.978,557.556,138.389,85.35,80.07,19.7723,54.3322,0.42251,7.33034,103.382,7.56592,3.97623,1.90278,1.44702,0.185421,0.097447,0.08797358721494675,0.27907,1.56712,0.31823,0.650577,,,5.04819,0.590317,-0.719345,999,,,,,,,328.40000000000003,2.6699186991869923,378,3.073170731707317,,,,,,,,,,,,,,,,,,,"Chase Dollander","33482",801403
"Robert Suarez","ATL",2.74655,1.74085,0,4.01976,64.746,0,11,10.8886,,67.5041,283.453,61.6376,32.27,30.15,8.61627,21.5847,1.51917,1.37762,67.6487,9.01928,2.87779,3.1341,1.14877,0.238659,0.0761491,0.16250988841056824,0.236621,1.23285,0.287806,0.716029,,,3.81067,0.589387,0.361792,218.63999938964844,,,,,,,397.3,5.8426470588235295,389,5.720588235294118,,,,,,,,,,,,,,,,,,,"Robert Suarez","30115",663158
"Robert Stephenson","LAA",2.18223,1.81012,0,4.08931,56.558,0,10,8.2578,,58.2788,244.764,50.7708,28.47,26.48,8.62028,18.3898,1.3224,3.26369,72.0809,11.1315,2.83993,3.91963,1.33123,0.294492,0.0751327,0.21935924142599106,0.227559,1.18672,0.295982,0.712717,,,3.69901,0.584679,0.23607,355.45001220703125,,,,,,,348.9000000000001,6.015517241379312,336,5.793103448275862,,,,,,,,,,,,,,,,,,,"Robert Stephenson","13594",596112
"Brant Hurter","DET",1.82519,1.44793,0,3.66183,43.401,0.28,0,9.2183,,53.3586,225.441,48.6386,23.41,21.71,4.38741,15.1088,1.6165,6.08286,50.3998,8.50093,2.5484,3.33579,0.740024,0.223561,0.0670189,0.15654226392507553,0.238134,1.1947,0.29607,0.700241,,,3.50643,0.583455,0.482538,999,,,,,,,288.6,5.445283018867925,286,5.39622641509434,,,,,,,,,,,,,,,,,,,"Brant Hurter","30133",676428
"Bennett Sousa","HOU",2.1554,1.39481,0,3.7907,46.487,0,1,4.3634,,49.7876,207.734,43.0772,22.46,20.97,5.84363,16.5704,1.32527,1.3023,55.0058,9.94328,2.99539,3.31953,1.05634,0.264789,0.0797672,0.1850222796201706,0.226887,1.19804,0.288605,0.722559,,,3.52828,0.580063,0.423736,999,,,,,,,261.4,5.228,249,4.98,,,,,,,,,,,,,,,,,,,"Bennett Sousa","21345",656986
"Luke Weaver","NYM",3.17424,1.89477,0,3.79199,61.07,0.217,5,14.3576,,68.6394,284.051,56.3761,30.98,28.92,9.54567,22.886,1.22114,1.68101,71.3369,9.35369,3.00082,3.11705,1.25163,0.251141,0.0805702,0.17057108879089355,0.217263,1.15476,0.262207,0.732678,,,3.93819,0.574847,0.518714,693.3200073242188,,,,,,,390,5.6521739130434785,363,5.260869565217392,,,,,,,,,,,,,,,,,,,"Luke Weaver","16918",596133
"Porter Hodge","CHC",2.09042,1.3075,0,3.51005,44.767,0,1,4.8029,,47.6403,201.552,36.4077,19.9,18.58,4.1142,23.233,1.55099,2.50247,54.2919,10.2566,4.38908,2.33685,0.777237,0.269369,0.11527,0.15409880876541138,0.207078,1.2519,0.275048,0.737567,,,3.59918,0.573268,0.522736,999,,,,,,,267.4000000000001,5.5708333333333355,243,5.0625,,,,,,,,,,,,,,,,,,,"Porter Hodge","26413",687863
"Caleb Thielbar","CHC",2.98621,1.98245,0,3.82058,64.405,0,1,15.0945,,62.6607,259.726,53.5588,28.59,26.6,8.00775,19.1609,1.11498,2.51878,60.0115,8.6195,2.75209,3.13198,1.15016,0.231057,0.0737737,0.15728378295898438,0.224993,1.16053,0.267905,0.717453,,,3.91899,0.572257,0.401726,999,,,,,,,346.4000000000001,5.4984126984127,330,5.238095238095238,,,,,,,,,,,,,,,,,,,"Caleb Thielbar","10078",573204
"Blake Treinen","LAD",3.30928,1.40508,0,3.90957,59.865,0,1,14.2416,,59.8762,252.054,52.9177,27.92,26.01,6.51201,21.0736,1.26538,2.79837,60.4986,9.09355,3.16757,2.87083,0.978822,0.240022,0.0836072,0.15641456842422485,0.231909,1.23574,0.287927,0.71016,,,3.72427,0.569986,0.343403,999,,,,,,,329.09999999999997,5.484999999999999,318,5.3,,,,,,,,,,,,,,,,,,,"Blake Treinen","12572",595014
"Justin Bruihl","STL",2.12514,1.51557,0,3.64981,47.773,0,0,10.0485,,48.7012,205.27,43.0078,21.14,19.75,3.61226,15.6908,1.92558,4.58496,45.7607,8.45659,2.89967,2.9164,0.667546,0.222929,0.07644,0.14648925513029099,0.232482,1.20528,0.290482,0.700179,,,3.46912,0.566456,0.473068,999,,,,,,,270.6,5.522448979591837,262,5.346938775510204,,,,,,,,,,,,,,,,,,,"Justin Bruihl","23779",677865
"Matt Strahm","KCR",2.62555,1.99106,0,4.06039,62.817,0.126,2,16.6198,,65.4986,272.955,56.2531,31.6,29.55,9.78429,18.0332,1.15164,4.32504,68.1469,9.3639,2.4779,3.77897,1.34444,0.249664,0.0660667,0.18359725177288055,0.224477,1.13417,0.269127,0.70453,,,4.0203,0.561188,0.200917,999,,,,,,,360.4,5.544615384615384,343,5.276923076923077,,,,,,,,,,,,,,,,,,,"Matt Strahm","13799",621381
"Tyler Kinley","ATL",2.58135,1.59706,0,3.95004,60.079,0,2,13.3294,,60.9032,256.72,51.8379,28.59,26.73,7.09799,23.5297,1.40811,2.04263,64.2049,9.48791,3.47711,2.72868,1.04891,0.250098,0.0916553,0.15844231843948364,0.224264,1.2375,0.279897,0.714921,,,3.80146,0.560482,0.294307,999,,,,,,,342.1000000000001,5.608196721311477,326,5.344262295081967,,,,,,,,,,,,,,,,,,,"Tyler Kinley","18297",641755
"Andrew Nardi","MIA",1.93641,1.43784,0,3.68061,48.347,0,0,9.8287,,47.9758,200.795,39.6752,21.1,19.62,5.81779,17.8973,1.06947,2.00204,57.1592,10.7228,3.35743,3.19374,1.09139,0.284664,0.0891319,0.19553203880786896,0.219326,1.20003,0.287124,0.737897,,,3.57308,0.560457,0.419057,999,,,,,,,271.40000000000003,5.654166666666668,256,5.333333333333333,,,,,,,,,,,,,,,,,,,"Andrew Nardi","25942",677053
"Ryan Bergert","KCR",2.79113,4.08343,0.546065,4.47515,24.744,9.008,0,0.6641,,62.9878,270.535,58.0696,33.45,31.32,9.08796,25.0223,0.993554,1.96977,56.2594,8.03861,3.57531,2.24837,1.29853,0.207956,0.0924919,0.11546419560909271,0.238437,1.31917,0.274876,0.705454,,,4.51002,0.557705,0.456997,999,,,,,,,239.70000000000005,3.8047619047619055,233,3.6984126984126986,,,,,,,,,,,,,,,,,,,"Ryan Bergert","29863",686701
"Mitchell Parker","WSN",2.93855,5.59782,0.749166,4.84429,39.294,10.075,0,0.656,,87.4307,383.168,91.4221,50.36,47.06,11.5493,32.3349,1.65819,3.08175,61.306,6.31076,3.32852,1.89597,1.18887,0.159998,0.0843884,0.07560936361551285,0.262895,1.41549,0.290557,0.682204,,,4.66525,0.557541,0.0940002,999,,,,,,,280.6,3.2252873563218394,300,3.4482758620689653,,,,,,,,,,,,,,,,,,,"Mitchell Parker","27636",680730
"Angel Zerpa","MIL",2.91513,1.74917,0,3.67067,58.808,0.186,0,11.6414,,60.929,255.926,56.3222,26.73,24.85,5.56259,17.7749,1.27351,4.55043,54.8444,8.10123,2.62559,3.08549,0.821666,0.214298,0.0694535,0.14484478533267975,0.241105,1.21612,0.29308,0.714334,,,3.62096,0.557173,0.500332,999,,,,,,,321.0000000000001,5.262295081967215,316,5.180327868852459,,,,,,,,,,,,,,,,,,,"Angel Zerpa","22717",672582
"Tommy Nance","TOR",2.43463,1.4077,0,3.7398,53.523,0,0,11.7186,,56.8186,238.097,50.0751,25.3,23.61,5.66524,19.3253,1.27872,2.77157,56.5202,8.95274,3.0611,2.92468,0.897368,0.237383,0.0811655,0.15621760487556458,0.231829,1.22144,0.288723,0.71744,,,3.60854,0.554609,0.491273,999,,,,,,,313.99999999999994,5.508771929824561,303,5.315789473684211,,,,,,,,,,,,,,,,,,,"Tommy Nance","19178",667297
"Hunter Gaddis","CLE",2.4436,2.18082,0,3.86097,63.007,0.164,4,13.5156,,66.8769,279.024,56.4706,30.66,28.69,8.87274,22.1664,1.48514,3.16025,66.1076,8.89648,2.98306,2.98234,1.19405,0.236924,0.0794425,0.15748176723718643,0.22259,1.17585,0.266331,0.724562,,,4.019,0.550544,0.410957,999,,,,,,,372.4999999999999,5.559701492537312,351,5.2388059701492535,,,,,,,,,,,,,,,,,,,"Hunter Gaddis","25636",683769
"Aaron Bummer","ATL",2.3339,1.53922,0,4.12006,56.574,0.128,0,12.0677,,60.5525,259.785,56.8857,29.83,27.72,4.85301,20.5229,1.53306,6.92657,59.2258,8.8028,3.05034,2.88584,0.721309,0.22798,0.0789995,0.14898060262203217,0.244843,1.27837,0.309246,0.67378,,,3.5808,0.546359,0.191708,999,,,,,,,323.7000000000001,5.306557377049182,322,5.278688524590164,,,,,,,,,,,,,,,,,,,"Aaron Bummer","16258",607481
"Robert Garcia","TEX",2.96046,2.02966,0,3.87002,62.476,0,16,6.3259,,62.395,261.102,55.175,28.78,26.83,7.79921,19.9908,1.87704,2.48359,64.9527,9.36893,2.88352,3.24913,1.12498,0.248764,0.076563,0.1722005382180214,0.231218,1.20468,0.28561,0.721993,,,3.7587,0.53726,0.347992,263.2300109863281,,,,,,,385.4,6.216129032258064,374,6.032258064516129,,,,,,,,,,,,,,,,,,,"Robert Garcia","23363",676395
"Erick Fedde","CHW",3.64789,6.7374,3.06343,5.31337,19.969,14.351,0,0.5889,,84.1161,370.326,89.7114,52.87,49.66,12.5425,33.1692,0.736319,2.13987,58.0589,6.21202,3.54893,1.75039,1.34198,0.156778,0.0895675,0.06721050292253494,0.267782,1.46084,0.291847,0.664734,,,4.9524,0.535044,-0.113899,999,,,,,,,242.70000000000005,2.8892857142857147,266,3.1666666666666665,,,,,,,,,,,,,,,,,,,"Erick Fedde","17425",607200
"Ryan Feltner","COL",4.39653,8.94178,2.97212,5.63409,30.253,17.309,0,0.6077,,105.206,472.991,118.663,70.18,65.86,14.9079,44.3983,1.40554,4.14364,77.2812,6.61113,3.79812,1.74063,1.27532,0.163388,0.0938671,0.06952107697725296,0.27957,1.54993,0.312271,0.653219,,,4.89233,0.534377,-0.562777,999,,,,,,,297.1,2.8295238095238098,344,3.276190476190476,,,,,,,,,,,,,,,,,,,"Ryan Feltner","21446",663372
